PhraseId,SentenceId,Phrase,Sentiment,Bert_Loss,Bert_Logits,Bert_Labels,RoBerta_Loss,RoBerta_Logits,RoBerta_Labels,Albert_Loss,Albert_Logits,Albert_Labels
156,4,opera,2,"tensor(2.1173, grad_fn=<NllLossBackward>)","tensor([[-0.5876, -0.1240, -0.6746, -0.2047,  0.3844]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3998, grad_fn=<NllLossBackward>)","tensor([[-0.1206, -0.1006,  0.2022, -0.0462, -0.0069]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.3786, grad_fn=<NllLossBackward>)","tensor([[ 0.3259, -0.2362,  0.2619,  0.1095, -0.5667]],
       grad_fn=<AddmmBackward>)",0
157,5,Aggressive self-glorification and a manipulative whitewash .,1,"tensor(1.5883, grad_fn=<NllLossBackward>)","tensor([[-0.4822, -0.0924, -0.5089, -0.2341,  0.4329]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7087, grad_fn=<NllLossBackward>)","tensor([[-0.1204, -0.1082,  0.1992, -0.0395, -0.0101]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.0296, grad_fn=<NllLossBackward>)","tensor([[ 0.3760, -0.2302,  0.8196,  0.0668, -0.7838]],
       grad_fn=<AddmmBackward>)",2
158,5,Aggressive self-glorification and a manipulative whitewash,0,"tensor(1.9489, grad_fn=<NllLossBackward>)","tensor([[-0.4325, -0.1036, -0.2893, -0.1655,  0.3431]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7165, grad_fn=<NllLossBackward>)","tensor([[-0.1177, -0.1090,  0.1923, -0.0453, -0.0067]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.3462, grad_fn=<NllLossBackward>)","tensor([[ 0.3033, -0.2849,  0.4852, -0.0292, -0.6889]],
       grad_fn=<AddmmBackward>)",2
159,5,Aggressive,2,"tensor(2.1542, grad_fn=<NllLossBackward>)","tensor([[-0.5911, -0.1917, -0.7452, -0.1169,  0.2990]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4108, grad_fn=<NllLossBackward>)","tensor([[-0.1156, -0.0985,  0.1900, -0.0447, -0.0057]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4500, grad_fn=<NllLossBackward>)","tensor([[ 0.1087, -0.2861,  0.1554, -0.1026,  0.0425]],
       grad_fn=<AddmmBackward>)",2
160,5,self-glorification and a manipulative whitewash,0,"tensor(1.9452, grad_fn=<NllLossBackward>)","tensor([[-0.4370, -0.1016, -0.2476, -0.1360,  0.2741]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7150, grad_fn=<NllLossBackward>)","tensor([[-0.1163, -0.1107,  0.1931, -0.0469, -0.0060]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.3419, grad_fn=<NllLossBackward>)","tensor([[ 0.3276, -0.2758,  0.5246, -0.0191, -0.7091]],
       grad_fn=<AddmmBackward>)",2
161,5,self-glorification and,1,"tensor(1.5628, grad_fn=<NllLossBackward>)","tensor([[-0.4913, -0.0645, -0.4443, -0.2714,  0.4193]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7035, grad_fn=<NllLossBackward>)","tensor([[-0.1124, -0.1012,  0.1970, -0.0462, -0.0055]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.9053, grad_fn=<NllLossBackward>)","tensor([[ 0.4194, -0.2360,  0.2420,  0.0926, -0.4672]],
       grad_fn=<AddmmBackward>)",0
162,5,self-glorification,2,"tensor(1.8475, grad_fn=<NllLossBackward>)","tensor([[-0.4551, -0.1065, -0.3308, -0.2513,  0.4238]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4056, grad_fn=<NllLossBackward>)","tensor([[-0.1108, -0.1027,  0.1969, -0.0441, -0.0068]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2167, grad_fn=<NllLossBackward>)","tensor([[ 0.3118, -0.1982,  0.4708,  0.0697, -0.6044]],
       grad_fn=<AddmmBackward>)",2
163,5,a manipulative whitewash,1,"tensor(1.4726, grad_fn=<NllLossBackward>)","tensor([[-0.4454, -0.0304, -0.6724, -0.0816,  0.1717]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7082, grad_fn=<NllLossBackward>)","tensor([[-0.1223, -0.1099,  0.1933, -0.0434, -0.0066]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.9082, grad_fn=<NllLossBackward>)","tensor([[ 0.1438, -0.2291,  0.6393,  0.0486, -0.7639]],
       grad_fn=<AddmmBackward>)",2
164,5,manipulative whitewash,1,"tensor(1.6076, grad_fn=<NllLossBackward>)","tensor([[-0.5048, -0.1836, -0.5471, -0.2007,  0.2782]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7045, grad_fn=<NllLossBackward>)","tensor([[-0.1160, -0.1041,  0.1867, -0.0436,  0.0008]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.9078, grad_fn=<NllLossBackward>)","tensor([[ 0.0964, -0.2575,  0.5434,  0.1266, -0.7399]],
       grad_fn=<AddmmBackward>)",2
165,5,manipulative,2,"tensor(1.9216, grad_fn=<NllLossBackward>)","tensor([[-0.4672, -0.2104, -0.4479, -0.2340,  0.4040]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4118, grad_fn=<NllLossBackward>)","tensor([[-0.1172, -0.0996,  0.1908, -0.0404,  0.0005]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1071, grad_fn=<NllLossBackward>)","tensor([[ 0.2076, -0.2386,  0.5932,  0.1101, -0.6325]],
       grad_fn=<AddmmBackward>)",2
166,5,whitewash,2,"tensor(2.2060, grad_fn=<NllLossBackward>)","tensor([[-0.5664, -0.1151, -0.7887, -0.0568,  0.2376]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4090, grad_fn=<NllLossBackward>)","tensor([[-0.1088, -0.1044,  0.1911, -0.0498, -0.0063]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1690, grad_fn=<NllLossBackward>)","tensor([[ 0.2238, -0.2160,  0.4932,  0.0695, -0.6835]],
       grad_fn=<AddmmBackward>)",2
167,6,A comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .,4,"tensor(1.0563, grad_fn=<NllLossBackward>)","tensor([[-0.5323, -0.1686, -0.5431, -0.2149,  0.4075]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6127, grad_fn=<NllLossBackward>)","tensor([[-0.1258, -0.1001,  0.2030, -0.0362, -0.0101]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.6179, grad_fn=<NllLossBackward>)","tensor([[ 0.3323, -0.2253,  0.6856,  0.0562, -0.8867]],
       grad_fn=<AddmmBackward>)",2
168,6,A comedy-drama of nearly epic proportions,3,"tensor(1.7098, grad_fn=<NllLossBackward>)","tensor([[-0.4110, -0.0896, -0.4017, -0.2565,  0.2287]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6399, grad_fn=<NllLossBackward>)","tensor([[-0.1258, -0.1027,  0.1967, -0.0399, -0.0098]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7016, grad_fn=<NllLossBackward>)","tensor([[ 0.4380, -0.2466,  0.0402, -0.0995, -0.3765]],
       grad_fn=<AddmmBackward>)",0
169,6,A comedy-drama,2,"tensor(1.9180, grad_fn=<NllLossBackward>)","tensor([[-0.4966, -0.0352, -0.4265, -0.1751,  0.3205]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4046, grad_fn=<NllLossBackward>)","tensor([[-0.1207, -0.1049,  0.1948, -0.0439, -0.0091]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7722, grad_fn=<NllLossBackward>)","tensor([[ 0.4343, -0.1458, -0.1674, -0.0395, -0.2721]],
       grad_fn=<AddmmBackward>)",0
170,6,comedy-drama,2,"tensor(1.9204, grad_fn=<NllLossBackward>)","tensor([[-0.5470, -0.1587, -0.4569, -0.2498,  0.3899]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4044, grad_fn=<NllLossBackward>)","tensor([[-0.1187, -0.1042,  0.1959, -0.0422, -0.0094]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.1819, grad_fn=<NllLossBackward>)","tensor([[ 0.3006, -0.3570, -0.5768,  0.2658,  0.0598]],
       grad_fn=<AddmmBackward>)",0
171,6,of nearly epic proportions,3,"tensor(1.5893, grad_fn=<NllLossBackward>)","tensor([[-0.5119, -0.1055, -0.6710, -0.1742,  0.2360]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6422, grad_fn=<NllLossBackward>)","tensor([[-0.1184, -0.1014,  0.1922, -0.0413, -0.0060]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.6108, grad_fn=<NllLossBackward>)","tensor([[ 0.2124, -0.2068,  0.6355,  0.1055, -0.6639]],
       grad_fn=<AddmmBackward>)",2
172,6,nearly epic proportions,2,"tensor(2.2078, grad_fn=<NllLossBackward>)","tensor([[-0.5252, -0.0698, -0.8087, -0.1533,  0.2025]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4101, grad_fn=<NllLossBackward>)","tensor([[-0.1168, -0.0982,  0.1915, -0.0418, -0.0053]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.3438, grad_fn=<NllLossBackward>)","tensor([[ 0.3428, -0.2463,  0.2832, -0.0593, -0.4650]],
       grad_fn=<AddmmBackward>)",0
173,6,nearly epic,4,"tensor(1.2151, grad_fn=<NllLossBackward>)","tensor([[-0.5373, -0.0462, -0.8804, -0.0310,  0.2096]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6129, grad_fn=<NllLossBackward>)","tensor([[-0.1169, -0.1022,  0.1989, -0.0418, -0.0114]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.2383, grad_fn=<NllLossBackward>)","tensor([[ 0.4200, -0.3332,  0.5009,  0.0014, -0.5382]],
       grad_fn=<AddmmBackward>)",2
174,6,nearly,2,"tensor(2.3854, grad_fn=<NllLossBackward>)","tensor([[-5.4238e-01, -4.8890e-02, -9.5425e-01, -8.3788e-04,  2.3544e-01]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4073, grad_fn=<NllLossBackward>)","tensor([[-0.1086, -0.1014,  0.1929, -0.0500, -0.0106]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4599, grad_fn=<NllLossBackward>)","tensor([[ 0.1253, -0.2821,  0.1482, -0.0989,  0.0394]],
       grad_fn=<AddmmBackward>)",2
175,6,epic,3,"tensor(1.4827, grad_fn=<NllLossBackward>)","tensor([[-0.5676, -0.1067, -0.8906, -0.0609,  0.2835]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6478, grad_fn=<NllLossBackward>)","tensor([[-0.1184, -0.1017,  0.1946, -0.0477, -0.0061]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7129, grad_fn=<NllLossBackward>)","tensor([[ 0.1048, -0.2880,  0.1569, -0.1080,  0.0484]],
       grad_fn=<AddmmBackward>)",2
176,6,proportions,2,"tensor(2.3718, grad_fn=<NllLossBackward>)","tensor([[-0.5589, -0.0327, -0.9394,  0.0185,  0.2147]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4065, grad_fn=<NllLossBackward>)","tensor([[-0.1176, -0.0942,  0.1969, -0.0447, -0.0030]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4439, grad_fn=<NllLossBackward>)","tensor([[ 0.0816, -0.2720,  0.1524, -0.1225,  0.0379]],
       grad_fn=<AddmmBackward>)",2
177,6,rooted in a sincere performance by the title character undergoing midlife crisis .,4,"tensor(0.9777, grad_fn=<NllLossBackward>)","tensor([[-0.5563, -0.1503, -0.6074, -0.2396,  0.5114]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6142, grad_fn=<NllLossBackward>)","tensor([[-0.1197, -0.0997,  0.1975, -0.0370, -0.0123]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.3334, grad_fn=<NllLossBackward>)","tensor([[ 0.4177, -0.2801,  0.5213, -0.0568, -0.6415]],
       grad_fn=<AddmmBackward>)",2
178,6,rooted in a sincere performance by the title character undergoing midlife crisis,3,"tensor(1.5906, grad_fn=<NllLossBackward>)","tensor([[-0.5148, -0.1855, -0.6299, -0.1486,  0.3409]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6411, grad_fn=<NllLossBackward>)","tensor([[-0.1176, -0.0999,  0.1923, -0.0409, -0.0122]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5943, grad_fn=<NllLossBackward>)","tensor([[ 0.1820, -0.3169,  0.2893, -0.0239, -0.5649]],
       grad_fn=<AddmmBackward>)",2
179,6,rooted in a sincere performance,3,"tensor(1.5654, grad_fn=<NllLossBackward>)","tensor([[-0.5303, -0.0844, -0.6666, -0.1286,  0.2674]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6396, grad_fn=<NllLossBackward>)","tensor([[-0.1179, -0.1065,  0.1892, -0.0420, -0.0139]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.6559, grad_fn=<NllLossBackward>)","tensor([[ 0.2737, -0.2809,  0.6308,  0.0479, -0.6992]],
       grad_fn=<AddmmBackward>)",2
180,6,rooted,3,"tensor(1.4476, grad_fn=<NllLossBackward>)","tensor([[-0.5496, -0.0743, -0.9243, -0.0191,  0.2541]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6458, grad_fn=<NllLossBackward>)","tensor([[-0.1166, -0.0994,  0.1921, -0.0446, -0.0044]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7114, grad_fn=<NllLossBackward>)","tensor([[ 0.1127, -0.2880,  0.1544, -0.1033,  0.0540]],
       grad_fn=<AddmmBackward>)",2
181,6,in a sincere performance,4,"tensor(1.1339, grad_fn=<NllLossBackward>)","tensor([[-0.5131, -0.0989, -0.5889, -0.2140,  0.3076]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6119, grad_fn=<NllLossBackward>)","tensor([[-0.1183, -0.1068,  0.1931, -0.0432, -0.0136]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.4095, grad_fn=<NllLossBackward>)","tensor([[ 0.2533, -0.2813,  0.6740,  0.1014, -0.6838]],
       grad_fn=<AddmmBackward>)",2
182,6,in,2,"tensor(2.2491, grad_fn=<NllLossBackward>)","tensor([[-0.5186, -0.0686, -0.8239, -0.0857,  0.2412]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4042, grad_fn=<NllLossBackward>)","tensor([[-0.1180, -0.1021,  0.1974, -0.0447, -0.0054]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4522, grad_fn=<NllLossBackward>)","tensor([[ 0.1089, -0.2888,  0.1539, -0.1011,  0.0475]],
       grad_fn=<AddmmBackward>)",2
183,6,a sincere performance,4,"tensor(1.1435, grad_fn=<NllLossBackward>)","tensor([[-0.4546, -0.0933, -0.5743, -0.2982,  0.2879]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6097, grad_fn=<NllLossBackward>)","tensor([[-0.1209, -0.1054,  0.1931, -0.0453, -0.0118]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.3983, grad_fn=<NllLossBackward>)","tensor([[ 0.3229, -0.2543,  0.5880,  0.0842, -0.6847]],
       grad_fn=<AddmmBackward>)",2
184,6,sincere performance,4,"tensor(1.1041, grad_fn=<NllLossBackward>)","tensor([[-0.4863, -0.1556, -0.5947, -0.2634,  0.3250]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6073, grad_fn=<NllLossBackward>)","tensor([[-0.1174, -0.1014,  0.1920, -0.0452, -0.0073]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.1678, grad_fn=<NllLossBackward>)","tensor([[ 0.2844, -0.2136,  0.2508,  0.1136, -0.5328]],
       grad_fn=<AddmmBackward>)",0
185,6,sincere,3,"tensor(1.4473, grad_fn=<NllLossBackward>)","tensor([[-0.5277, -0.0934, -0.8030, -0.0224,  0.2075]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6453, grad_fn=<NllLossBackward>)","tensor([[-0.1155, -0.1034,  0.1946, -0.0451, -0.0097]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.6974, grad_fn=<NllLossBackward>)","tensor([[ 0.5559, -0.1857, -0.1462, -0.0502, -0.2192]],
       grad_fn=<AddmmBackward>)",0
186,6,performance,2,"tensor(2.2007, grad_fn=<NllLossBackward>)","tensor([[-0.5338, -0.0939, -0.7929, -0.1724,  0.2594]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4047, grad_fn=<NllLossBackward>)","tensor([[-0.1219, -0.0985,  0.1963, -0.0470, -0.0042]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4321, grad_fn=<NllLossBackward>)","tensor([[ 0.0820, -0.2834,  0.1683, -0.1189,  0.0438]],
       grad_fn=<AddmmBackward>)",2
187,6,by the title character undergoing midlife crisis,2,"tensor(2.0313, grad_fn=<NllLossBackward>)","tensor([[-0.3870, -0.1232, -0.5880, -0.1157,  0.2032]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4060, grad_fn=<NllLossBackward>)","tensor([[-0.1210, -0.0911,  0.1969, -0.0426, -0.0077]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4187, grad_fn=<NllLossBackward>)","tensor([[ 0.1615, -0.3584,  0.1697,  0.1268, -0.3544]],
       grad_fn=<AddmmBackward>)",2
188,6,by,2,"tensor(2.2834, grad_fn=<NllLossBackward>)","tensor([[-0.5584, -0.0816, -0.8642, -0.1186,  0.2854]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4033, grad_fn=<NllLossBackward>)","tensor([[-0.1156, -0.0998,  0.1990, -0.0495, -0.0034]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4567, grad_fn=<NllLossBackward>)","tensor([[ 0.1190, -0.2863,  0.1521, -0.0995,  0.0487]],
       grad_fn=<AddmmBackward>)",2
189,6,the title character undergoing midlife crisis,2,"tensor(2.0836, grad_fn=<NllLossBackward>)","tensor([[-0.4610, -0.1610, -0.6625, -0.0907,  0.2074]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4051, grad_fn=<NllLossBackward>)","tensor([[-0.1193, -0.0972,  0.1959, -0.0436, -0.0104]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4088, grad_fn=<NllLossBackward>)","tensor([[ 0.1858, -0.3678,  0.1389,  0.0391, -0.4851]],
       grad_fn=<AddmmBackward>)",0
190,6,the title character,2,"tensor(2.2168, grad_fn=<NllLossBackward>)","tensor([[-0.4998, -0.0499, -0.8012, -0.0671,  0.1630]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4074, grad_fn=<NllLossBackward>)","tensor([[-0.1192, -0.0977,  0.1926, -0.0450, -0.0099]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2213, grad_fn=<NllLossBackward>)","tensor([[-0.0014, -0.0524,  0.4457,  0.2550, -0.6992]],
       grad_fn=<AddmmBackward>)",2
191,6,title character,2,"tensor(2.1060, grad_fn=<NllLossBackward>)","tensor([[-0.5010, -0.1308, -0.6976, -0.2054,  0.2577]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4062, grad_fn=<NllLossBackward>)","tensor([[-0.1163, -0.0956,  0.1950, -0.0471, -0.0093]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1721, grad_fn=<NllLossBackward>)","tensor([[-0.1493, -0.1394,  0.5002,  0.3783, -0.7258]],
       grad_fn=<AddmmBackward>)",2
192,6,title,2,"tensor(2.2269, grad_fn=<NllLossBackward>)","tensor([[-0.5473, -0.1390, -0.8263, -0.1978,  0.3007]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4032, grad_fn=<NllLossBackward>)","tensor([[-0.1144, -0.1036,  0.1983, -0.0474, -0.0062]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4535, grad_fn=<NllLossBackward>)","tensor([[ 0.1100, -0.2874,  0.1510, -0.1004,  0.0404]],
       grad_fn=<AddmmBackward>)",2
193,6,character,2,"tensor(2.2602, grad_fn=<NllLossBackward>)","tensor([[-0.5649, -0.0941, -0.8469, -0.1449,  0.2905]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4026, grad_fn=<NllLossBackward>)","tensor([[-0.1196, -0.1002,  0.1969, -0.0499, -0.0102]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4513, grad_fn=<NllLossBackward>)","tensor([[ 0.1057, -0.2886,  0.1530, -0.1009,  0.0430]],
       grad_fn=<AddmmBackward>)",2
194,6,undergoing midlife crisis,2,"tensor(2.1071, grad_fn=<NllLossBackward>)","tensor([[-0.5684, -0.1353, -0.6396, -0.0954,  0.3797]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4032, grad_fn=<NllLossBackward>)","tensor([[-0.1221, -0.0920,  0.2002, -0.0445, -0.0053]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.8084, grad_fn=<NllLossBackward>)","tensor([[ 0.3587, -0.2885, -0.2378, -0.0106, -0.1620]],
       grad_fn=<AddmmBackward>)",0
195,6,undergoing,2,"tensor(2.2681, grad_fn=<NllLossBackward>)","tensor([[-0.5803, -0.1008, -0.8491, -0.1388,  0.3155]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4020, grad_fn=<NllLossBackward>)","tensor([[-0.1204, -0.0972,  0.1996, -0.0488, -0.0060]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4430, grad_fn=<NllLossBackward>)","tensor([[ 0.0961, -0.2890,  0.1608, -0.1118,  0.0522]],
       grad_fn=<AddmmBackward>)",2
196,6,midlife crisis,1,"tensor(1.5952, grad_fn=<NllLossBackward>)","tensor([[-0.5317, -0.1512, -0.6801, -0.1623,  0.3602]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7000, grad_fn=<NllLossBackward>)","tensor([[-0.1168, -0.0992,  0.1975, -0.0450, -0.0127]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7544, grad_fn=<NllLossBackward>)","tensor([[ 0.2913, -0.1589, -0.3556,  0.0640, -0.0273]],
       grad_fn=<AddmmBackward>)",0
197,6,midlife,2,"tensor(2.1018, grad_fn=<NllLossBackward>)","tensor([[-0.5317, -0.1545, -0.6513, -0.1997,  0.3923]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4007, grad_fn=<NllLossBackward>)","tensor([[-0.1171, -0.1009,  0.1996, -0.0482, -0.0132]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7259, grad_fn=<NllLossBackward>)","tensor([[ 0.5565, -0.3190, -0.0712,  0.0842, -0.2998]],
       grad_fn=<AddmmBackward>)",0
198,6,crisis,2,"tensor(2.3262, grad_fn=<NllLossBackward>)","tensor([[-0.5568, -0.1203, -0.9086, -0.0578,  0.2780]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4098, grad_fn=<NllLossBackward>)","tensor([[-0.1223, -0.0989,  0.1898, -0.0438, -0.0058]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.8453, grad_fn=<NllLossBackward>)","tensor([[ 0.4072, -0.0972, -0.2277,  0.0241, -0.2104]],
       grad_fn=<AddmmBackward>)",0
199,7,"Narratively , Trouble Every Day is a plodding mess .",1,"tensor(1.6628, grad_fn=<NllLossBackward>)","tensor([[-0.4414, -0.1928, -0.4534, -0.2689,  0.3933]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6953, grad_fn=<NllLossBackward>)","tensor([[-0.1203, -0.0932,  0.1960, -0.0383, -0.0132]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.0824, grad_fn=<NllLossBackward>)","tensor([[ 0.3775, -0.3075,  0.7928,  0.0304, -0.7656]],
       grad_fn=<AddmmBackward>)",2
200,7,Narratively,2,"tensor(2.0169, grad_fn=<NllLossBackward>)","tensor([[-0.5981, -0.1666, -0.5632, -0.2009,  0.4022]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4073, grad_fn=<NllLossBackward>)","tensor([[-0.1144, -0.1007,  0.1946, -0.0423, -0.0071]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2042, grad_fn=<NllLossBackward>)","tensor([[ 0.1498, -0.1708,  0.4292,  0.0641, -0.6645]],
       grad_fn=<AddmmBackward>)",2
201,7,", Trouble Every Day is a plodding mess .",1,"tensor(1.6425, grad_fn=<NllLossBackward>)","tensor([[-0.4760, -0.1778, -0.5029, -0.2325,  0.3854]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6973, grad_fn=<NllLossBackward>)","tensor([[-0.1253, -0.0976,  0.1911, -0.0373, -0.0120]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.0712, grad_fn=<NllLossBackward>)","tensor([[ 0.5042, -0.3337,  0.5418, -0.0180, -0.4948]],
       grad_fn=<AddmmBackward>)",2
202,7,Trouble Every Day is a plodding mess .,0,"tensor(1.9360, grad_fn=<NllLossBackward>)","tensor([[-0.4897, -0.2251, -0.5703, -0.2826,  0.4166]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.7226, grad_fn=<NllLossBackward>)","tensor([[-0.1239, -0.0938,  0.1915, -0.0432, -0.0162]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0708, grad_fn=<NllLossBackward>)","tensor([[ 0.6168, -0.3970,  0.3159, -0.1630, -0.4154]],
       grad_fn=<AddmmBackward>)",0
203,7,Trouble Every Day,2,"tensor(2.1920, grad_fn=<NllLossBackward>)","tensor([[-0.5337, -0.1255, -0.7659, -0.0759,  0.2640]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4113, grad_fn=<NllLossBackward>)","tensor([[-0.1179, -0.0969,  0.1865, -0.0477, -0.0128]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5365, grad_fn=<NllLossBackward>)","tensor([[ 0.2547, -0.2177,  0.0810,  0.1618, -0.3771]],
       grad_fn=<AddmmBackward>)",0
204,7,Trouble,1,"tensor(1.5323, grad_fn=<NllLossBackward>)","tensor([[-0.5513, -0.1013, -0.9367,  0.0272,  0.2495]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6951, grad_fn=<NllLossBackward>)","tensor([[-0.1198, -0.0959,  0.1895, -0.0468, -0.0094]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.9128, grad_fn=<NllLossBackward>)","tensor([[ 0.3615, -0.2721,  0.2254,  0.0699, -0.4522]],
       grad_fn=<AddmmBackward>)",0
205,7,Every Day,2,"tensor(2.1694, grad_fn=<NllLossBackward>)","tensor([[-0.5659, -0.1237, -0.7289, -0.0475,  0.2890]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4102, grad_fn=<NllLossBackward>)","tensor([[-0.1139, -0.1017,  0.1891, -0.0458, -0.0095]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4591, grad_fn=<NllLossBackward>)","tensor([[ 0.1208, -0.2886,  0.1512, -0.1046,  0.0608]],
       grad_fn=<AddmmBackward>)",2
206,7,Every,2,"tensor(2.1959, grad_fn=<NllLossBackward>)","tensor([[-0.5628, -0.1616, -0.7461, -0.0481,  0.3469]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4031, grad_fn=<NllLossBackward>)","tensor([[-0.1181, -0.1046,  0.2003, -0.0370, -0.0050]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4607, grad_fn=<NllLossBackward>)","tensor([[ 0.1298, -0.2811,  0.1498, -0.1013,  0.0457]],
       grad_fn=<AddmmBackward>)",2
