PhraseId,SentenceId,Phrase,Sentiment,Bert_Loss,Bert_Logits,RoBerta_Loss,RoBerta_Logits
296,11,dialogue,2,"tensor(0.5011, grad_fn=<NllLossBackward>)","tensor([[-0.0290,  0.4009]], grad_fn=<AddmmBackward>)","tensor(0.7629, grad_fn=<NllLossBackward>)","tensor([[ 0.0005, -0.1344]], grad_fn=<AddmmBackward>)"
297,11,perverse escapism,2,"tensor(0.4738, grad_fn=<NllLossBackward>)","tensor([[-0.0399,  0.4608]], grad_fn=<AddmmBackward>)","tensor(0.7634, grad_fn=<NllLossBackward>)","tensor([[-0.0045, -0.1403]], grad_fn=<AddmmBackward>)"
298,11,perverse,1,"tensor(0.5376, grad_fn=<NllLossBackward>)","tensor([[0.0437, 0.3835]], grad_fn=<AddmmBackward>)","tensor(0.7584, grad_fn=<NllLossBackward>)","tensor([[-0.0040, -0.1305]], grad_fn=<AddmmBackward>)"
299,11,escapism,2,"tensor(0.4810, grad_fn=<NllLossBackward>)","tensor([[-0.0282,  0.4535]], grad_fn=<AddmmBackward>)","tensor(0.7639, grad_fn=<NllLossBackward>)","tensor([[-0.0017, -0.1385]], grad_fn=<AddmmBackward>)"
300,11,a source of high hilarity,3,"tensor(0.4757, grad_fn=<NllLossBackward>)","tensor([[-0.0856,  0.4103]], grad_fn=<AddmmBackward>)","tensor(0.7587, grad_fn=<NllLossBackward>)","tensor([[-0.0047, -0.1319]], grad_fn=<AddmmBackward>)"
301,11,a source,2,"tensor(0.5162, grad_fn=<NllLossBackward>)","tensor([[0.0150, 0.4071]], grad_fn=<AddmmBackward>)","tensor(0.7581, grad_fn=<NllLossBackward>)","tensor([[-0.0036, -0.1296]], grad_fn=<AddmmBackward>)"
302,11,source,2,"tensor(0.5029, grad_fn=<NllLossBackward>)","tensor([[0.0113, 0.4368]], grad_fn=<AddmmBackward>)","tensor(0.7580, grad_fn=<NllLossBackward>)","tensor([[-0.0013, -0.1271]], grad_fn=<AddmmBackward>)"
303,11,of high hilarity,3,"tensor(0.4350, grad_fn=<NllLossBackward>)","tensor([[-0.1751,  0.4318]], grad_fn=<AddmmBackward>)","tensor(0.7588, grad_fn=<NllLossBackward>)","tensor([[-0.0047, -0.1319]], grad_fn=<AddmmBackward>)"
304,11,high hilarity,4,"tensor(0.4591, grad_fn=<NllLossBackward>)","tensor([[-0.1380,  0.4021]], grad_fn=<AddmmBackward>)","tensor(0.7613, grad_fn=<NllLossBackward>)","tensor([[-0.0048, -0.1367]], grad_fn=<AddmmBackward>)"
305,11,high,3,"tensor(0.5439, grad_fn=<NllLossBackward>)","tensor([[0.0184, 0.3431]], grad_fn=<AddmmBackward>)","tensor(0.7505, grad_fn=<NllLossBackward>)","tensor([[-0.0037, -0.1152]], grad_fn=<AddmmBackward>)"
306,11,hilarity,3,"tensor(0.4563, grad_fn=<NllLossBackward>)","tensor([[-0.0935,  0.4543]], grad_fn=<AddmmBackward>)","tensor(0.7647, grad_fn=<NllLossBackward>)","tensor([[-0.0013, -0.1397]], grad_fn=<AddmmBackward>)"
307,12,"Kung Pow is Oedekerk 's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .",1,"tensor(0.4794, grad_fn=<NllLossBackward>)","tensor([[-0.1424,  0.3437]], grad_fn=<AddmmBackward>)","tensor(0.7637, grad_fn=<NllLossBackward>)","tensor([[ 0.0058, -0.1307]], grad_fn=<AddmmBackward>)"
308,12,Kung Pow,2,"tensor(0.4690, grad_fn=<NllLossBackward>)","tensor([[-0.0289,  0.4847]], grad_fn=<AddmmBackward>)","tensor(0.7607, grad_fn=<NllLossBackward>)","tensor([[-0.0039, -0.1347]], grad_fn=<AddmmBackward>)"
309,12,Kung,2,"tensor(0.5084, grad_fn=<NllLossBackward>)","tensor([[-0.0457,  0.3658]], grad_fn=<AddmmBackward>)","tensor(0.7593, grad_fn=<NllLossBackward>)","tensor([[-0.0028, -0.1311]], grad_fn=<AddmmBackward>)"
310,12,Pow,3,"tensor(0.4500, grad_fn=<NllLossBackward>)","tensor([[-0.0738,  0.4913]], grad_fn=<AddmmBackward>)","tensor(0.7586, grad_fn=<NllLossBackward>)","tensor([[-0.0095, -0.1363]], grad_fn=<AddmmBackward>)"
311,12,"is Oedekerk 's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .",2,"tensor(0.4668, grad_fn=<NllLossBackward>)","tensor([[-0.1339,  0.3854]], grad_fn=<AddmmBackward>)","tensor(0.7670, grad_fn=<NllLossBackward>)","tensor([[ 0.0082, -0.1345]], grad_fn=<AddmmBackward>)"
312,12,"is Oedekerk 's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that",0,"tensor(0.4927, grad_fn=<NllLossBackward>)","tensor([[-0.1031,  0.3484]], grad_fn=<AddmmBackward>)","tensor(0.7672, grad_fn=<NllLossBackward>)","tensor([[ 0.0062, -0.1368]], grad_fn=<AddmmBackward>)"
313,12,"is Oedekerk 's realization of his childhood dream to be in a martial-arts flick , and",2,"tensor(0.4650, grad_fn=<NllLossBackward>)","tensor([[-0.1280,  0.3962]], grad_fn=<AddmmBackward>)","tensor(0.7660, grad_fn=<NllLossBackward>)","tensor([[ 0.0043, -0.1365]], grad_fn=<AddmmBackward>)"
314,12,"is Oedekerk 's realization of his childhood dream to be in a martial-arts flick ,",2,"tensor(0.4633, grad_fn=<NllLossBackward>)","tensor([[-0.1000,  0.4288]], grad_fn=<AddmmBackward>)","tensor(0.7673, grad_fn=<NllLossBackward>)","tensor([[ 0.0055, -0.1376]], grad_fn=<AddmmBackward>)"
315,12,is Oedekerk 's realization of his childhood dream to be in a martial-arts flick,2,"tensor(0.4951, grad_fn=<NllLossBackward>)","tensor([[-0.0353,  0.4099]], grad_fn=<AddmmBackward>)","tensor(0.7659, grad_fn=<NllLossBackward>)","tensor([[ 0.0055, -0.1351]], grad_fn=<AddmmBackward>)"
316,12,Oedekerk 's realization of his childhood dream to be in a martial-arts flick,2,"tensor(0.4776, grad_fn=<NllLossBackward>)","tensor([[-0.0390,  0.4516]], grad_fn=<AddmmBackward>)","tensor(0.7649, grad_fn=<NllLossBackward>)","tensor([[ 0.0032, -0.1355]], grad_fn=<AddmmBackward>)"
317,12,Oedekerk 's realization of his childhood dream,2,"tensor(0.4481, grad_fn=<NllLossBackward>)","tensor([[-0.1089,  0.4615]], grad_fn=<AddmmBackward>)","tensor(0.7648, grad_fn=<NllLossBackward>)","tensor([[ 0.0005, -0.1380]], grad_fn=<AddmmBackward>)"
318,12,Oedekerk 's realization,2,"tensor(0.4699, grad_fn=<NllLossBackward>)","tensor([[-0.0738,  0.4373]], grad_fn=<AddmmBackward>)","tensor(0.7558, grad_fn=<NllLossBackward>)","tensor([[-0.0084, -0.1300]], grad_fn=<AddmmBackward>)"
319,12,Oedekerk 's,2,"tensor(0.4536, grad_fn=<NllLossBackward>)","tensor([[-0.1419,  0.4135]], grad_fn=<AddmmBackward>)","tensor(0.7599, grad_fn=<NllLossBackward>)","tensor([[ 0.0004, -0.1289]], grad_fn=<AddmmBackward>)"
320,12,Oedekerk,2,"tensor(0.4184, grad_fn=<NllLossBackward>)","tensor([[-0.1838,  0.4711]], grad_fn=<AddmmBackward>)","tensor(0.7626, grad_fn=<NllLossBackward>)","tensor([[-1.3118e-04, -1.3449e-01]], grad_fn=<AddmmBackward>)"
321,12,realization,2,"tensor(0.6172, grad_fn=<NllLossBackward>)","tensor([[0.1082, 0.2663]], grad_fn=<AddmmBackward>)","tensor(0.7631, grad_fn=<NllLossBackward>)","tensor([[ 0.0010, -0.1344]], grad_fn=<AddmmBackward>)"
322,12,of his childhood dream,2,"tensor(0.4259, grad_fn=<NllLossBackward>)","tensor([[-0.1216,  0.5114]], grad_fn=<AddmmBackward>)","tensor(0.7649, grad_fn=<NllLossBackward>)","tensor([[-0.0006, -0.1393]], grad_fn=<AddmmBackward>)"
323,12,his childhood dream,2,"tensor(0.5410, grad_fn=<NllLossBackward>)","tensor([[0.0249, 0.3565]], grad_fn=<AddmmBackward>)","tensor(0.7633, grad_fn=<NllLossBackward>)","tensor([[-0.0020, -0.1378]], grad_fn=<AddmmBackward>)"
324,12,his,2,"tensor(0.5675, grad_fn=<NllLossBackward>)","tensor([[0.0349, 0.3043]], grad_fn=<AddmmBackward>)","tensor(0.7590, grad_fn=<NllLossBackward>)","tensor([[-0.0055, -0.1332]], grad_fn=<AddmmBackward>)"
325,12,childhood dream,2,"tensor(0.5163, grad_fn=<NllLossBackward>)","tensor([[0.0107, 0.4026]], grad_fn=<AddmmBackward>)","tensor(0.7625, grad_fn=<NllLossBackward>)","tensor([[-0.0023, -0.1365]], grad_fn=<AddmmBackward>)"
326,12,childhood,2,"tensor(0.4668, grad_fn=<NllLossBackward>)","tensor([[-0.0756,  0.4437]], grad_fn=<AddmmBackward>)","tensor(0.7613, grad_fn=<NllLossBackward>)","tensor([[-0.0029, -0.1348]], grad_fn=<AddmmBackward>)"
327,12,dream,3,"tensor(0.4565, grad_fn=<NllLossBackward>)","tensor([[-0.0791,  0.4681]], grad_fn=<AddmmBackward>)","tensor(0.7548, grad_fn=<NllLossBackward>)","tensor([[-0.0063, -0.1260]], grad_fn=<AddmmBackward>)"
328,12,to be in a martial-arts flick,2,"tensor(0.5442, grad_fn=<NllLossBackward>)","tensor([[0.0718, 0.3958]], grad_fn=<AddmmBackward>)","tensor(0.7634, grad_fn=<NllLossBackward>)","tensor([[ 0.0062, -0.1298]], grad_fn=<AddmmBackward>)"
329,12,be in a martial-arts flick,2,"tensor(0.5115, grad_fn=<NllLossBackward>)","tensor([[0.0488, 0.4525]], grad_fn=<AddmmBackward>)","tensor(0.7618, grad_fn=<NllLossBackward>)","tensor([[ 0.0016, -0.1312]], grad_fn=<AddmmBackward>)"
330,12,be,2,"tensor(0.4520, grad_fn=<NllLossBackward>)","tensor([[-0.1005,  0.4592]], grad_fn=<AddmmBackward>)","tensor(0.7553, grad_fn=<NllLossBackward>)","tensor([[-0.0056, -0.1263]], grad_fn=<AddmmBackward>)"
331,12,in a martial-arts flick,2,"tensor(0.5083, grad_fn=<NllLossBackward>)","tensor([[0.0136, 0.4254]], grad_fn=<AddmmBackward>)","tensor(0.7607, grad_fn=<NllLossBackward>)","tensor([[ 0.0019, -0.1288]], grad_fn=<AddmmBackward>)"
332,12,a martial-arts flick,2,"tensor(0.5067, grad_fn=<NllLossBackward>)","tensor([[0.0009, 0.4166]], grad_fn=<AddmmBackward>)","tensor(0.7588, grad_fn=<NllLossBackward>)","tensor([[ 0.0012, -0.1261]], grad_fn=<AddmmBackward>)"
333,12,martial-arts flick,2,"tensor(0.4649, grad_fn=<NllLossBackward>)","tensor([[-0.0614,  0.4632]], grad_fn=<AddmmBackward>)","tensor(0.7643, grad_fn=<NllLossBackward>)","tensor([[ 0.0043, -0.1332]], grad_fn=<AddmmBackward>)"
334,12,martial-arts,2,"tensor(0.5132, grad_fn=<NllLossBackward>)","tensor([[0.0120, 0.4116]], grad_fn=<AddmmBackward>)","tensor(0.7644, grad_fn=<NllLossBackward>)","tensor([[ 0.0029, -0.1349]], grad_fn=<AddmmBackward>)"
335,12,flick,2,"tensor(0.5727, grad_fn=<NllLossBackward>)","tensor([[0.0675, 0.3249]], grad_fn=<AddmmBackward>)","tensor(0.7575, grad_fn=<NllLossBackward>)","tensor([[-0.0037, -0.1286]], grad_fn=<AddmmBackward>)"
336,12,proves that sometimes the dreams of youth should remain just that,1,"tensor(0.4956, grad_fn=<NllLossBackward>)","tensor([[-0.0768,  0.3671]], grad_fn=<AddmmBackward>)","tensor(0.7633, grad_fn=<NllLossBackward>)","tensor([[ 0.0054, -0.1304]], grad_fn=<AddmmBackward>)"
337,12,proves,2,"tensor(0.5761, grad_fn=<NllLossBackward>)","tensor([[0.0395, 0.2892]], grad_fn=<AddmmBackward>)","tensor(0.7617, grad_fn=<NllLossBackward>)","tensor([[-0.0061, -0.1388]], grad_fn=<AddmmBackward>)"
338,12,that sometimes the dreams of youth should remain just that,1,"tensor(0.4524, grad_fn=<NllLossBackward>)","tensor([[-0.0961,  0.4623]], grad_fn=<AddmmBackward>)","tensor(0.7622, grad_fn=<NllLossBackward>)","tensor([[ 0.0045, -0.1292]], grad_fn=<AddmmBackward>)"
339,12,sometimes the dreams of youth should remain just that,1,"tensor(0.4915, grad_fn=<NllLossBackward>)","tensor([[-0.0446,  0.4098]], grad_fn=<AddmmBackward>)","tensor(0.7626, grad_fn=<NllLossBackward>)","tensor([[ 0.0027, -0.1317]], grad_fn=<AddmmBackward>)"
340,12,sometimes,2,"tensor(0.5735, grad_fn=<NllLossBackward>)","tensor([[0.0344, 0.2900]], grad_fn=<AddmmBackward>)","tensor(0.7594, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.1314]], grad_fn=<AddmmBackward>)"
341,12,the dreams of youth should remain just that,2,"tensor(0.4424, grad_fn=<NllLossBackward>)","tensor([[-0.0984,  0.4879]], grad_fn=<AddmmBackward>)","tensor(0.7606, grad_fn=<NllLossBackward>)","tensor([[ 0.0021, -0.1286]], grad_fn=<AddmmBackward>)"
342,12,the dreams of youth,3,"tensor(0.4463, grad_fn=<NllLossBackward>)","tensor([[-0.0806,  0.4946]], grad_fn=<AddmmBackward>)","tensor(0.7622, grad_fn=<NllLossBackward>)","tensor([[-0.0013, -0.1349]], grad_fn=<AddmmBackward>)"
343,12,the dreams,2,"tensor(0.4810, grad_fn=<NllLossBackward>)","tensor([[-0.0527,  0.4290]], grad_fn=<AddmmBackward>)","tensor(0.7601, grad_fn=<NllLossBackward>)","tensor([[-0.0012, -0.1309]], grad_fn=<AddmmBackward>)"
344,12,dreams,2,"tensor(0.4493, grad_fn=<NllLossBackward>)","tensor([[-0.0870,  0.4801]], grad_fn=<AddmmBackward>)","tensor(0.7639, grad_fn=<NllLossBackward>)","tensor([[-0.0002, -0.1370]], grad_fn=<AddmmBackward>)"
345,12,of youth,2,"tensor(0.4307, grad_fn=<NllLossBackward>)","tensor([[-0.1346,  0.4846]], grad_fn=<AddmmBackward>)","tensor(0.7620, grad_fn=<NllLossBackward>)","tensor([[ 0.0003, -0.1330]], grad_fn=<AddmmBackward>)"
346,12,youth,2,"tensor(0.4370, grad_fn=<NllLossBackward>)","tensor([[-0.1110,  0.4903]], grad_fn=<AddmmBackward>)","tensor(0.7608, grad_fn=<NllLossBackward>)","tensor([[-0.0050, -0.1361]], grad_fn=<AddmmBackward>)"
347,12,should remain just that,2,"tensor(0.4123, grad_fn=<NllLossBackward>)","tensor([[-0.1393,  0.5336]], grad_fn=<AddmmBackward>)","tensor(0.7604, grad_fn=<NllLossBackward>)","tensor([[-0.0025, -0.1327]], grad_fn=<AddmmBackward>)"
348,12,should,2,"tensor(0.5715, grad_fn=<NllLossBackward>)","tensor([[0.0614, 0.3217]], grad_fn=<AddmmBackward>)","tensor(0.7566, grad_fn=<NllLossBackward>)","tensor([[-0.0068, -0.1299]], grad_fn=<AddmmBackward>)"
349,12,remain just that,2,"tensor(0.3919, grad_fn=<NllLossBackward>)","tensor([[-0.1475,  0.5869]], grad_fn=<AddmmBackward>)","tensor(0.7632, grad_fn=<NllLossBackward>)","tensor([[ 0.0019, -0.1336]], grad_fn=<AddmmBackward>)"
350,12,remain,2,"tensor(0.5575, grad_fn=<NllLossBackward>)","tensor([[0.0174, 0.3101]], grad_fn=<AddmmBackward>)","tensor(0.7636, grad_fn=<NllLossBackward>)","tensor([[-0.0007, -0.1371]], grad_fn=<AddmmBackward>)"
351,12,just that,2,"tensor(0.5536, grad_fn=<NllLossBackward>)","tensor([[0.0185, 0.3203]], grad_fn=<AddmmBackward>)","tensor(0.7619, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.1361]], grad_fn=<AddmmBackward>)"
352,12,just,2,"tensor(0.6289, grad_fn=<NllLossBackward>)","tensor([[0.1213, 0.2542]], grad_fn=<AddmmBackward>)","tensor(0.7585, grad_fn=<NllLossBackward>)","tensor([[-0.0072, -0.1340]], grad_fn=<AddmmBackward>)"
353,13,The performances are an absolute joy .,4,"tensor(0.4496, grad_fn=<NllLossBackward>)","tensor([[-0.1658,  0.4005]], grad_fn=<AddmmBackward>)","tensor(0.7634, grad_fn=<NllLossBackward>)","tensor([[-0.0003, -0.1363]], grad_fn=<AddmmBackward>)"
354,13,The performances,2,"tensor(0.5617, grad_fn=<NllLossBackward>)","tensor([[-0.0193,  0.2635]], grad_fn=<AddmmBackward>)","tensor(0.7611, grad_fn=<NllLossBackward>)","tensor([[ 0.0006, -0.1309]], grad_fn=<AddmmBackward>)"
355,13,performances,2,"tensor(0.5112, grad_fn=<NllLossBackward>)","tensor([[-0.0279,  0.3765]], grad_fn=<AddmmBackward>)","tensor(0.7621, grad_fn=<NllLossBackward>)","tensor([[ 0.0011, -0.1323]], grad_fn=<AddmmBackward>)"
356,13,are an absolute joy .,4,"tensor(0.4351, grad_fn=<NllLossBackward>)","tensor([[-0.1894,  0.4173]], grad_fn=<AddmmBackward>)","tensor(0.7639, grad_fn=<NllLossBackward>)","tensor([[-0.0022, -0.1390]], grad_fn=<AddmmBackward>)"
357,13,are an absolute joy,3,"tensor(0.4369, grad_fn=<NllLossBackward>)","tensor([[-0.1160,  0.4857]], grad_fn=<AddmmBackward>)","tensor(0.7634, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.1389]], grad_fn=<AddmmBackward>)"
358,13,are,2,"tensor(0.5059, grad_fn=<NllLossBackward>)","tensor([[-0.0584,  0.3594]], grad_fn=<AddmmBackward>)","tensor(0.7541, grad_fn=<NllLossBackward>)","tensor([[-0.0120, -0.1303]], grad_fn=<AddmmBackward>)"
359,13,an absolute joy,4,"tensor(0.5176, grad_fn=<NllLossBackward>)","tensor([[0.0045, 0.3932]], grad_fn=<AddmmBackward>)","tensor(0.7632, grad_fn=<NllLossBackward>)","tensor([[-0.0028, -0.1383]], grad_fn=<AddmmBackward>)"
360,13,an,2,"tensor(0.5148, grad_fn=<NllLossBackward>)","tensor([[-0.0304,  0.3651]], grad_fn=<AddmmBackward>)","tensor(0.7579, grad_fn=<NllLossBackward>)","tensor([[-0.0034, -0.1289]], grad_fn=<AddmmBackward>)"
361,13,absolute joy,3,"tensor(0.5103, grad_fn=<NllLossBackward>)","tensor([[0.0145, 0.4211]], grad_fn=<AddmmBackward>)","tensor(0.7643, grad_fn=<NllLossBackward>)","tensor([[-0.0039, -0.1415]], grad_fn=<AddmmBackward>)"
362,13,absolute,2,"tensor(0.5986, grad_fn=<NllLossBackward>)","tensor([[0.0811, 0.2802]], grad_fn=<AddmmBackward>)","tensor(0.7598, grad_fn=<NllLossBackward>)","tensor([[-0.0045, -0.1337]], grad_fn=<AddmmBackward>)"
363,13,joy,4,"tensor(0.5125, grad_fn=<NllLossBackward>)","tensor([[-0.0128,  0.3886]], grad_fn=<AddmmBackward>)","tensor(0.7594, grad_fn=<NllLossBackward>)","tensor([[-0.0063, -0.1348]], grad_fn=<AddmmBackward>)"
364,14,Fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .,3,"tensor(0.5008, grad_fn=<NllLossBackward>)","tensor([[-0.0645,  0.3663]], grad_fn=<AddmmBackward>)","tensor(0.7684, grad_fn=<NllLossBackward>)","tensor([[ 0.0047, -0.1406]], grad_fn=<AddmmBackward>)"
365,14,Fresnadillo,2,"tensor(0.4467, grad_fn=<NllLossBackward>)","tensor([[-0.1005,  0.4739]], grad_fn=<AddmmBackward>)","tensor(0.7662, grad_fn=<NllLossBackward>)","tensor([[-0.0029, -0.1440]], grad_fn=<AddmmBackward>)"
366,14,has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .,3,"tensor(0.4627, grad_fn=<NllLossBackward>)","tensor([[-0.1157,  0.4146]], grad_fn=<AddmmBackward>)","tensor(0.7679, grad_fn=<NllLossBackward>)","tensor([[ 0.0052, -0.1391]], grad_fn=<AddmmBackward>)"
367,14,has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense,3,"tensor(0.4567, grad_fn=<NllLossBackward>)","tensor([[-0.1348,  0.4119]], grad_fn=<AddmmBackward>)","tensor(0.7679, grad_fn=<NllLossBackward>)","tensor([[ 0.0050, -0.1394]], grad_fn=<AddmmBackward>)"
368,14,has,2,"tensor(0.5538, grad_fn=<NllLossBackward>)","tensor([[-0.0189,  0.2823]], grad_fn=<AddmmBackward>)","tensor(0.7583, grad_fn=<NllLossBackward>)","tensor([[-0.0069, -0.1333]], grad_fn=<AddmmBackward>)"
369,14,something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense,3,"tensor(0.4681, grad_fn=<NllLossBackward>)","tensor([[-0.1101,  0.4059]], grad_fn=<AddmmBackward>)","tensor(0.7684, grad_fn=<NllLossBackward>)","tensor([[ 0.0061, -0.1391]], grad_fn=<AddmmBackward>)"
370,14,something,2,"tensor(0.5982, grad_fn=<NllLossBackward>)","tensor([[0.1063, 0.3061]], grad_fn=<AddmmBackward>)","tensor(0.7585, grad_fn=<NllLossBackward>)","tensor([[-0.0026, -0.1294]], grad_fn=<AddmmBackward>)"
371,14,serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense,2,"tensor(0.4745, grad_fn=<NllLossBackward>)","tensor([[-0.1132,  0.3856]], grad_fn=<AddmmBackward>)","tensor(0.7678, grad_fn=<NllLossBackward>)","tensor([[ 0.0043, -0.1398]], grad_fn=<AddmmBackward>)"
372,14,serious,2,"tensor(0.5764, grad_fn=<NllLossBackward>)","tensor([[0.0515, 0.3004]], grad_fn=<AddmmBackward>)","tensor(0.7590, grad_fn=<NllLossBackward>)","tensor([[-0.0033, -0.1309]], grad_fn=<AddmmBackward>)"
373,14,to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense,3,"tensor(0.4784, grad_fn=<NllLossBackward>)","tensor([[-0.1023,  0.3863]], grad_fn=<AddmmBackward>)","tensor(0.7680, grad_fn=<NllLossBackward>)","tensor([[ 0.0080, -0.1365]], grad_fn=<AddmmBackward>)"
374,14,say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense,2,"tensor(0.4517, grad_fn=<NllLossBackward>)","tensor([[-0.1492,  0.4112]], grad_fn=<AddmmBackward>)","tensor(0.7664, grad_fn=<NllLossBackward>)","tensor([[ 0.0005, -0.1411]], grad_fn=<AddmmBackward>)"
375,14,say,2,"tensor(0.5276, grad_fn=<NllLossBackward>)","tensor([[-0.0091,  0.3548]], grad_fn=<AddmmBackward>)","tensor(0.7561, grad_fn=<NllLossBackward>)","tensor([[-0.0050, -0.1271]], grad_fn=<AddmmBackward>)"
376,14,about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense,2,"tensor(0.4437, grad_fn=<NllLossBackward>)","tensor([[-0.1475,  0.4351]], grad_fn=<AddmmBackward>)","tensor(0.7634, grad_fn=<NllLossBackward>)","tensor([[-0.0011, -0.1369]], grad_fn=<AddmmBackward>)"
377,14,about,2,"tensor(0.5010, grad_fn=<NllLossBackward>)","tensor([[-0.0479,  0.3823]], grad_fn=<AddmmBackward>)","tensor(0.7571, grad_fn=<NllLossBackward>)","tensor([[-0.0065, -0.1305]], grad_fn=<AddmmBackward>)"
378,14,the ways in which extravagant chance can distort our perspective and throw us off the path of good sense,1,"tensor(0.4662, grad_fn=<NllLossBackward>)","tensor([[-0.0918,  0.4292]], grad_fn=<AddmmBackward>)","tensor(0.7690, grad_fn=<NllLossBackward>)","tensor([[ 0.0073, -0.1390]], grad_fn=<AddmmBackward>)"
379,14,the ways,2,"tensor(0.5217, grad_fn=<NllLossBackward>)","tensor([[-0.0292,  0.3494]], grad_fn=<AddmmBackward>)","tensor(0.7629, grad_fn=<NllLossBackward>)","tensor([[-0.0024, -0.1375]], grad_fn=<AddmmBackward>)"
380,14,ways,2,"tensor(0.5599, grad_fn=<NllLossBackward>)","tensor([[0.0089, 0.2960]], grad_fn=<AddmmBackward>)","tensor(0.7587, grad_fn=<NllLossBackward>)","tensor([[-0.0060, -0.1331]], grad_fn=<AddmmBackward>)"
381,14,in which extravagant chance can distort our perspective and throw us off the path of good sense,2,"tensor(0.4839, grad_fn=<NllLossBackward>)","tensor([[-0.0899,  0.3844]], grad_fn=<AddmmBackward>)","tensor(0.7656, grad_fn=<NllLossBackward>)","tensor([[ 0.0036, -0.1364]], grad_fn=<AddmmBackward>)"
382,14,in which,2,"tensor(0.5519, grad_fn=<NllLossBackward>)","tensor([[0.0215, 0.3274]], grad_fn=<AddmmBackward>)","tensor(0.7632, grad_fn=<NllLossBackward>)","tensor([[ 0.0027, -0.1328]], grad_fn=<AddmmBackward>)"
383,14,extravagant chance can distort our perspective and throw us off the path of good sense,2,"tensor(0.5198, grad_fn=<NllLossBackward>)","tensor([[0.0082, 0.3914]], grad_fn=<AddmmBackward>)","tensor(0.7701, grad_fn=<NllLossBackward>)","tensor([[ 0.0051, -0.1433]], grad_fn=<AddmmBackward>)"
384,14,extravagant chance,2,"tensor(0.5648, grad_fn=<NllLossBackward>)","tensor([[0.0659, 0.3415]], grad_fn=<AddmmBackward>)","tensor(0.7671, grad_fn=<NllLossBackward>)","tensor([[-0.0041, -0.1469]], grad_fn=<AddmmBackward>)"
385,14,extravagant,4,"tensor(0.5896, grad_fn=<NllLossBackward>)","tensor([[0.0597, 0.2788]], grad_fn=<AddmmBackward>)","tensor(0.7652, grad_fn=<NllLossBackward>)","tensor([[-0.0032, -0.1425]], grad_fn=<AddmmBackward>)"
