Score,Summary,Bert_Loss,Bert_Logits,Bert_Labels,roberta_Loss,roberta_Logits,roberta_Labels,albert_Loss,albert_Logits,albert_Labels
1,ddjj,"tensor(26.3857, grad_fn=<NllLossBackward>)","tensor([[ 3.8677, -5.8709,  2.3084, 14.6060, 20.5120]],
       grad_fn=<AddmmBackward>)",4,"tensor(12.8159, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(8.9262, grad_fn=<NllLossBackward>)","tensor([[24.0147, 18.1139, 26.9902, -2.1486, 14.2544]],
       grad_fn=<AddmmBackward>)",2
1,20 of the 35 were decaf...Disapointed,"tensor(8.9533, grad_fn=<NllLossBackward>)","tensor([[17.8537,  9.8371, 18.2097, 15.7649,  5.0852]],
       grad_fn=<AddmmBackward>)",2,"tensor(12.8159, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(24.5178, grad_fn=<NllLossBackward>)","tensor([[ 27.6489,  16.6831,  41.2009,  -0.4392, -27.3563]],
       grad_fn=<AddmmBackward>)",2
2,Hearty Oatmeal,"tensor(48.9373, grad_fn=<NllLossBackward>)","tensor([[-15.2354,  -4.6066,  -8.5102,  40.3298,  38.0486]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0007, grad_fn=<NllLossBackward>)","tensor([[21.3412, 26.3671, 33.5724,  4.8300, 20.1598]],
       grad_fn=<AddmmBackward>)",2
2,Mushy,"tensor(33.2335, grad_fn=<NllLossBackward>)","tensor([[-11.5377,  -8.5059,  -0.5796,  32.6454,  27.8777]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.4448, grad_fn=<NllLossBackward>)","tensor([[28.3399, 29.5241, 30.5162, -3.9703, 27.9377]],
       grad_fn=<AddmmBackward>)",2
2,Same stuff,"tensor(7.4147, grad_fn=<NllLossBackward>)","tensor([[ 4.9499,  5.1144,  2.7574, 10.1596, -3.7395]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0123, grad_fn=<NllLossBackward>)","tensor([[23.6442, 18.6620, 28.0543,  0.0532, 18.9380]],
       grad_fn=<AddmmBackward>)",2
2,not ass kickin,"tensor(0.4396, grad_fn=<NllLossBackward>)","tensor([[5.9742, 3.7893, 8.1019, 7.2318, 0.7189]], grad_fn=<AddmmBackward>)",2,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0870, grad_fn=<NllLossBackward>)","tensor([[31.5284, 29.0640, 34.0080, -2.9180, 19.3437]],
       grad_fn=<AddmmBackward>)",2
2,Better price for this at Target,"tensor(5.8784, grad_fn=<NllLossBackward>)","tensor([[-8.4060, -5.3951, 12.9529, 18.8283,  9.6534]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(6.3181e-06, grad_fn=<NllLossBackward>)","tensor([[26.2275, 17.7192, 38.1987,  2.6779, -0.5311]],
       grad_fn=<AddmmBackward>)",2
2,How much would you pay for a bag of chocolate pretzels?,"tensor(14.0025, grad_fn=<NllLossBackward>)","tensor([[12.4949, 13.7191, -0.0256,  1.9795, -0.2018]],
       grad_fn=<AddmmBackward>)",1,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0013, grad_fn=<NllLossBackward>)","tensor([[27.2787, 36.1603, 42.8256, -3.3123, 24.4182]],
       grad_fn=<AddmmBackward>)",2
2,Order only in cold weather,"tensor(9.7307, grad_fn=<NllLossBackward>)","tensor([[ 4.0402,  2.3206, 12.6243, 13.2230, 22.3548]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(4.8322, grad_fn=<NllLossBackward>)","tensor([[ 34.5208,  16.9677,  29.6965,  -8.3090, -13.2073]],
       grad_fn=<AddmmBackward>)",0
2,Natural Balance Lamb and Rice,"tensor(35.0750, grad_fn=<NllLossBackward>)","tensor([[-5.9501, -6.1683, -6.7551, 20.6417, 28.3195]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0681, grad_fn=<NllLossBackward>)","tensor([[21.9026, 31.4865, 34.1392,  4.8973,  4.6173]],
       grad_fn=<AddmmBackward>)",2
2,INCREASED MY DOGS ITCHING,"tensor(12.3256, grad_fn=<NllLossBackward>)","tensor([[15.3124, 16.5756,  4.4990,  2.9886,  5.4265]],
       grad_fn=<AddmmBackward>)",1,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.1336, grad_fn=<NllLossBackward>)","tensor([[31.5952, 27.3680, 33.5551, -8.7457, 17.1873]],
       grad_fn=<AddmmBackward>)",2
2,disappointing,"tensor(24.3057, grad_fn=<NllLossBackward>)","tensor([[  6.4418,   7.5619, -13.8161,   9.8984,   9.5097]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.4914e-05, grad_fn=<NllLossBackward>)","tensor([[  5.1369,   5.1770,  16.4499,  -5.9129, -13.7704]],
       grad_fn=<AddmmBackward>)",2
2,It burns!,"tensor(43.1951, grad_fn=<NllLossBackward>)","tensor([[15.5555, -1.4523, -5.8237, 14.5519, 37.3714]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.6242, grad_fn=<NllLossBackward>)","tensor([[34.5197, 35.8335, 36.2145, -7.8002, 18.9655]],
       grad_fn=<AddmmBackward>)",2
2,Bite sized,"tensor(19.9973, grad_fn=<NllLossBackward>)","tensor([[ 2.5163,  1.7416, -6.8897, 13.0982,  8.4333]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0035, grad_fn=<NllLossBackward>)","tensor([[25.2010, 27.1800, 32.9586,  1.1394, 17.1070]],
       grad_fn=<AddmmBackward>)",2
2,Ehhh...,"tensor(19.7413, grad_fn=<NllLossBackward>)","tensor([[ 2.1630,  3.6014, 16.0320, 35.7732, 17.2307]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(9.8224e-05, grad_fn=<NllLossBackward>)","tensor([[25.3779, 28.7495, 39.1131, -3.5478, 29.4803]],
       grad_fn=<AddmmBackward>)",2
2,Not the greatest tasting..,"tensor(9.3165, grad_fn=<NllLossBackward>)","tensor([[ 4.3799,  1.0309, 18.3392, 27.6557, 11.5576]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.1352e-05, grad_fn=<NllLossBackward>)","tensor([[ 25.8795,  11.8213,  36.2499,  -2.0709, -14.8962]],
       grad_fn=<AddmmBackward>)",2
2,Banana Heads Not Banana Runts,"tensor(8.2232, grad_fn=<NllLossBackward>)","tensor([[ 9.1813,  0.1456,  9.4058, 15.6082, 17.4862]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0009, grad_fn=<NllLossBackward>)","tensor([[23.9789, 27.2297, 34.2438, -2.4343, 20.1886]],
       grad_fn=<AddmmBackward>)",2
2,Great product to help you sleep,"tensor(23.8080, grad_fn=<NllLossBackward>)","tensor([[-6.5613, -5.5585, -2.5490, 21.2502, 16.5211]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(5.2928e-05, grad_fn=<NllLossBackward>)","tensor([[ 18.1834,  -8.3756,  28.0306,  -1.4533, -30.4841]],
       grad_fn=<AddmmBackward>)",2
2,It's ok,"tensor(0.5742, grad_fn=<NllLossBackward>)","tensor([[ 4.8528,  2.2823, 20.6862, 20.1611, 18.9943]],
       grad_fn=<AddmmBackward>)",2,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.4676e-05, grad_fn=<NllLossBackward>)","tensor([[26.2453, 26.2653, 37.5592, -1.3832,  7.9251]],
       grad_fn=<AddmmBackward>)",2
2,Sugarfree...,"tensor(24.2554, grad_fn=<NllLossBackward>)","tensor([[-4.8300, -6.6349, 12.6743, 36.9297, 23.9178]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[20.5501, 18.6257, 42.4864,  0.8016, -0.5114]],
       grad_fn=<AddmmBackward>)",2
2,More Hot/Spicy than McCormick's Brand,"tensor(10.2363, grad_fn=<NllLossBackward>)","tensor([[-13.9638,  -7.4440,  13.5604,  23.7966,  11.9999]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(6.6159e-05, grad_fn=<NllLossBackward>)","tensor([[28.3483, 28.0919, 38.5443,  1.0349, 16.0707]],
       grad_fn=<AddmmBackward>)",2
2,Pok Chops,"tensor(31.6935, grad_fn=<NllLossBackward>)","tensor([[-5.1830, -0.3612, -1.9744, 20.9439, 29.7190]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(5.6504e-05, grad_fn=<NllLossBackward>)","tensor([[ 21.5493,   9.7599,  31.3308,   0.7012, -10.4403]],
       grad_fn=<AddmmBackward>)",2
2,Manufacturing Problems Diminish Product,"tensor(0.1467, grad_fn=<NllLossBackward>)","tensor([[14.4064,  9.3439, 16.2579, -1.2661,  1.0870]],
       grad_fn=<AddmmBackward>)",2,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[20.8015, 20.1559, 38.0753, -2.2315, -4.0277]],
       grad_fn=<AddmmBackward>)",2
2,Thanks for the review Scott,"tensor(20.8668, grad_fn=<NllLossBackward>)","tensor([[-8.4154, -5.5590,  1.3354, 22.1672, 18.8310]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(1.1921e-07, grad_fn=<NllLossBackward>)","tensor([[22.0003, 16.3843, 37.8405, -0.2689, 16.9354]],
       grad_fn=<AddmmBackward>)",2
2,too expensive,"tensor(14.7426, grad_fn=<NllLossBackward>)","tensor([[ 3.8419,  0.4008, -3.3479, 11.3917,  5.3706]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.1815e-05, grad_fn=<NllLossBackward>)","tensor([[  5.0854,   4.6129,  16.3010,  -6.1327, -14.1814]],
       grad_fn=<AddmmBackward>)",2
2,Not mild enough for me lol,"tensor(6.1167, grad_fn=<NllLossBackward>)","tensor([[ 1.1392,  3.4681,  9.2628, 15.3773, -4.8037]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0792, grad_fn=<NllLossBackward>)","tensor([[25.7920, 16.7792, 28.8640, -6.0805, 25.5407]],
       grad_fn=<AddmmBackward>)",2
2,Not sure,"tensor(0.1128, grad_fn=<NllLossBackward>)","tensor([[  7.4522,  14.8733,  16.9991,   3.1104, -10.9986]],
       grad_fn=<AddmmBackward>)",2,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.4080e-05, grad_fn=<NllLossBackward>)","tensor([[  5.2262,   5.0863,  16.4853,  -5.8901, -14.2058]],
       grad_fn=<AddmmBackward>)",2
2,Doesn't taste that good but provides you the energy,"tensor(0.2688, grad_fn=<NllLossBackward>)","tensor([[ 7.1047,  2.2515, 20.1557, 18.9792,  0.7239]],
       grad_fn=<AddmmBackward>)",2,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0001, grad_fn=<NllLossBackward>)","tensor([[24.5223, 28.7246, 37.5768,  3.1962, 21.9912]],
       grad_fn=<AddmmBackward>)",2
2,arrived FAST,"tensor(18.0650, grad_fn=<NllLossBackward>)","tensor([[-0.8367,  2.8161, -4.5735, 12.1087, 13.2026]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0003, grad_fn=<NllLossBackward>)","tensor([[2.8088e+01, 2.9401e+01, 3.7691e+01, 1.3993e-02, 2.7140e+01]],
       grad_fn=<AddmmBackward>)",2
2,Penguin Pooper,"tensor(29.1255, grad_fn=<NllLossBackward>)","tensor([[ -3.7172,   0.8065, -10.6833,  12.2647,  18.4402]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(1.1086e-05, grad_fn=<NllLossBackward>)","tensor([[13.0343, 13.3228, 28.1463,  0.9351, 16.6776]],
       grad_fn=<AddmmBackward>)",2
2,Only good for ice,"tensor(15.0093, grad_fn=<NllLossBackward>)","tensor([[ 1.5777,  3.4997, -3.3997, 11.6089,  3.7174]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0012, grad_fn=<NllLossBackward>)","tensor([[30.0421, 22.8480, 36.7401, -2.6866, 13.7516]],
       grad_fn=<AddmmBackward>)",2
2,Wonderful idea-difficult to clean.,"tensor(18.2332, grad_fn=<NllLossBackward>)","tensor([[-3.3251,  7.3589,  6.5043, 24.7375, 12.1800]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.1577e-05, grad_fn=<NllLossBackward>)","tensor([[ 24.9581,  10.5191,  35.7002,   1.5298, -30.0174]],
       grad_fn=<AddmmBackward>)",2
2,I wasn't that impressed,"tensor(7.7684, grad_fn=<NllLossBackward>)","tensor([[-4.8850,  9.6084,  4.0516, 11.7035, -3.5180]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0254, grad_fn=<NllLossBackward>)","tensor([[36.6612, 29.1607, 40.3231, -9.8242, -2.2100]],
       grad_fn=<AddmmBackward>)",2
2,Disappointing,"tensor(24.3057, grad_fn=<NllLossBackward>)","tensor([[  6.4418,   7.5619, -13.8161,   9.8984,   9.5097]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.4914e-05, grad_fn=<NllLossBackward>)","tensor([[  5.1369,   5.1770,  16.4499,  -5.9129, -13.7704]],
       grad_fn=<AddmmBackward>)",2
2,Love the product disappointed in the shipping.,"tensor(22.0697, grad_fn=<NllLossBackward>)","tensor([[ 9.2895,  8.6715,  3.8640, 19.5206, 25.9321]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0004, grad_fn=<NllLossBackward>)","tensor([[ 21.1347,  -0.6673,  28.8837,   2.0709, -37.7291]],
       grad_fn=<AddmmBackward>)",2
2,"Honey Dijon leaves bad aftertaste, NY Cheddar are pretty good","tensor(18.0530, grad_fn=<NllLossBackward>)","tensor([[ 6.6633,  4.1745,  2.6192, 20.5307, 18.6474]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0056, grad_fn=<NllLossBackward>)","tensor([[26.4151, 36.8794, 42.0646, -0.5133, 28.3822]],
       grad_fn=<AddmmBackward>)",2
2,Heavy on the Vinegar,"tensor(21.9076, grad_fn=<NllLossBackward>)","tensor([[ 4.5026,  5.2401, -9.9553, 11.9490,  5.4629]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.2201, grad_fn=<NllLossBackward>)","tensor([[22.8794, 29.0156, 30.4193,  2.4744, 18.5880]],
       grad_fn=<AddmmBackward>)",2
2,An Acquired Taste,"tensor(15.4219, grad_fn=<NllLossBackward>)","tensor([[ 9.2553,  7.1208, -6.0094,  6.2971, -1.5297]],
       grad_fn=<AddmmBackward>)",0,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0077, grad_fn=<NllLossBackward>)","tensor([[28.0553, 27.5050, 33.3769,  1.2657, 23.3292]],
       grad_fn=<AddmmBackward>)",2
2,Prefer other flavors,"tensor(0.2500, grad_fn=<NllLossBackward>)","tensor([[ 0.6783,  7.9087, 10.8944,  9.3549,  6.9327]],
       grad_fn=<AddmmBackward>)",2,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0859, grad_fn=<NllLossBackward>)","tensor([[27.0970, 30.5968, 33.0378, -1.9653, 21.0111]],
       grad_fn=<AddmmBackward>)",2
2,Vinegar... Not my taste!,"tensor(11.5918, grad_fn=<NllLossBackward>)","tensor([[21.7404,  6.5651, 10.1622, 17.2430, 15.7757]],
       grad_fn=<AddmmBackward>)",0,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0015, grad_fn=<NllLossBackward>)","tensor([[29.6438, 31.9100, 38.5087, -1.0907,  4.0162]],
       grad_fn=<AddmmBackward>)",2
2,boulder salt and malt vinegar chips are way better,"tensor(8.4474, grad_fn=<NllLossBackward>)","tensor([[ 5.9936, -0.9893, 10.9553, 19.3485, 16.4563]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(9.2741e-05, grad_fn=<NllLossBackward>)","tensor([[29.7087, 29.8694, 39.7708, -0.3250, -6.4230]],
       grad_fn=<AddmmBackward>)",2
2,Too Much Flavor,"tensor(16.1186, grad_fn=<NllLossBackward>)","tensor([[ 7.8459, 10.4938, -5.5527,  4.9496,  0.3000]],
       grad_fn=<AddmmBackward>)",1,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0819, grad_fn=<NllLossBackward>)","tensor([[33.0458, 23.5971, 35.5064, -6.4050, -0.2013]],
       grad_fn=<AddmmBackward>)",2
2,burnt,"tensor(14.9796, grad_fn=<NllLossBackward>)","tensor([[14.7330,  4.2960, -0.2466,  4.4710,  0.3718]],
       grad_fn=<AddmmBackward>)",0,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.6226e-05, grad_fn=<NllLossBackward>)","tensor([[  5.1786,   5.1138,  16.3880,  -5.9621, -13.7347]],
       grad_fn=<AddmmBackward>)",2
2,"Gaaak!  An ""extreme"" potato chip...!","tensor(32.2214, grad_fn=<NllLossBackward>)","tensor([[-4.7488, -4.0544,  2.5824, 34.7906, 30.4635]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(1.1921e-07, grad_fn=<NllLossBackward>)","tensor([[23.1213, 20.1143, 39.7244, -7.5143, 20.1441]],
       grad_fn=<AddmmBackward>)",2
2,Not the Best,"tensor(9.1521, grad_fn=<NllLossBackward>)","tensor([[ 8.3051,  8.2636,  0.0269,  7.4764, -4.2627]],
       grad_fn=<AddmmBackward>)",0,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(1.6570e-05, grad_fn=<NllLossBackward>)","tensor([[  4.5395,   4.1843,  16.0804,  -6.3649, -14.7869]],
       grad_fn=<AddmmBackward>)",2
2,Not as good as the English sell,"tensor(0.9323, grad_fn=<NllLossBackward>)","tensor([[-0.1065,  2.7621, 10.5736, 11.0053, -2.1031]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0003, grad_fn=<NllLossBackward>)","tensor([[34.2105, 30.3986, 42.2602, -3.2839, -0.3928]],
       grad_fn=<AddmmBackward>)",2
2,Good deal but close expiration date!,"tensor(17.5483, grad_fn=<NllLossBackward>)","tensor([[-8.9303, -4.2779,  7.7761, 25.3237, 18.1154]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0245, grad_fn=<NllLossBackward>)","tensor([[21.9808, 12.4621, 33.3088, -5.7606, 29.6123]],
       grad_fn=<AddmmBackward>)",2
2,I dont know if...,"tensor(5.3567, grad_fn=<NllLossBackward>)","tensor([[23.7849,  7.7172, 18.4330, 14.6532,  0.1682]],
       grad_fn=<AddmmBackward>)",0,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(4.7684e-07, grad_fn=<NllLossBackward>)","tensor([[24.6005, 28.5330, 43.0679, -6.6323, 22.3683]],
       grad_fn=<AddmmBackward>)",2
2,Not low salt,"tensor(0.0040, grad_fn=<NllLossBackward>)","tensor([[  8.8649,   7.6405,  14.6382,   4.3615, -10.6508]],
       grad_fn=<AddmmBackward>)",2,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.5077, grad_fn=<NllLossBackward>)","tensor([[34.9351, 29.1325, 35.3514, -5.3500, 10.4663]],
       grad_fn=<AddmmBackward>)",2
2,Things you need to know,"tensor(7.7441, grad_fn=<NllLossBackward>)","tensor([[10.1306,  0.6688,  4.2420,  4.3713, 11.8149]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.2614, grad_fn=<NllLossBackward>)","tensor([[ 26.4507,  12.5500,  27.6587,  -6.2686, -10.0307]],
       grad_fn=<AddmmBackward>)",2
